"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051225","spindle assembly","16/73","121/18800",1.20698196558235e-20,1.05226882272134e-18,7.53064345990138e-19,"ASPM/AURKA/CCNB2/CDC20/GPSM2/KIF11/KIF23/KIF4A/KIFC1/MZT1/NDC80/NEK2/PLK1/PRC1/RACGAP1/TPX2",16
"BP","GO:0051983","regulation of chromosome segregation","14/73","91/18800",4.00438965632468e-19,3.20017473367948e-17,2.29022987361727e-17,"BUB1/CCNB1/CDCA2/CENPE/CENPF/DLGAP5/KIF2C/MKI67/NDC80/PLK1/PTTG1/TACC3/TTK/UBE2C",14
"BP","GO:0140694","non-membrane-bounded organelle assembly","21/73","379/18800",5.9473993961008e-19,4.38735078527744e-17,3.13984162450018e-17,"ANLN/ASPM/AURKA/CCNB2/CDC20/CENPA/CENPE/CENPF/DLGAP5/GPSM2/KIF11/KIF23/KIF4A/KIFC1/MZT1/NDC80/NEK2/PLK1/PRC1/RACGAP1/TPX2",21
"BP","GO:0044772","mitotic cell cycle phase transition","21/73","440/18800",1.2547829216017e-17,8.59526301297166e-16,6.15126665326548e-16,"ANLN/AURKA/BUB1/CCNA2/CCNB1/CCNB2/CCNF/CDC25C/CDK1/CDKN3/CENPE/CENPF/CKS1B/DLGAP5/GTSE1/KIF14/NDC80/PLK1/TACC3/TTK/UBE2C",21
"BP","GO:0033044","regulation of chromosome organization","16/73","212/18800",1.1564232844359e-16,7.39339953182686e-15,5.29114372948917e-15,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NCAPD2/NDC80/NEK2/PIF1/PLK1/PTTG1/SFPQ/TACC3/TOP2A/TTK/UBE2C",16
"BP","GO:0051783","regulation of nuclear division","14/73","139/18800",1.90660428933309e-16,1.14277094591902e-14,8.17832892529721e-15,"AURKA/BUB1/CCNB1/CDC20/CDC25C/CDCA2/CENPF/DLGAP5/KIF20B/MKI67/NDC80/NEK2/PLK1/TTK",14
"BP","GO:0051303","establishment of chromosome localization","12/73","81/18800",2.60599473381838e-16,1.47008761748931e-14,1.05207960770872e-14,"CCNB1/CENPE/CENPF/DLGAP5/FAM83D/KIF14/KIF18A/KIF2C/KIFC1/NDC80/NUF2/PSRC1",12
"BP","GO:0007088","regulation of mitotic nuclear division","13/73","111/18800",3.30271084105982e-16,1.75961094254243e-14,1.25927922126959e-14,"AURKA/BUB1/CCNB1/CDC25C/CDCA2/CENPF/DLGAP5/KIF20B/MKI67/NDC80/NEK2/PLK1/TTK",13
"BP","GO:0050000","chromosome localization","12/73","83/18800",3.54728710083247e-16,1.79044648931492e-14,1.28134691952508e-14,"CCNB1/CENPE/CENPF/DLGAP5/FAM83D/KIF14/KIF18A/KIF2C/KIFC1/NDC80/NUF2/PSRC1",12
"BP","GO:0010965","regulation of mitotic sister chromatid separation","11/73","65/18800",1.04403664947687e-15,4.64075188833381e-14,3.32119008966977e-14,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/PTTG1/TACC3/TTK/UBE2C",11
"BP","GO:0051310","metaphase plate congression","11/73","65/18800",1.04403664947687e-15,4.64075188833381e-14,3.32119008966977e-14,"CCNB1/CENPE/CENPF/FAM83D/KIF14/KIF18A/KIF2C/KIFC1/NDC80/NUF2/PSRC1",11
"BP","GO:0007346","regulation of mitotic cell cycle","20/73","478/18800",1.06461461463341e-15,4.64075188833381e-14,3.32119008966977e-14,"ANLN/AURKA/BUB1/CCNB1/CDC25C/CDCA2/CDK1/CENPE/CENPF/CKS1B/DLGAP5/GTSE1/KIF14/KIF20B/MKI67/NDC80/NEK2/PLK1/TTK/UBE2C",20
"BP","GO:0051306","mitotic sister chromatid separation","11/73","68/18800",1.7720046330861e-15,7.38848888317205e-14,5.28762938568484e-14,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/PTTG1/TACC3/TTK/UBE2C",11
"BP","GO:0090307","mitotic spindle assembly","11/73","69/18800",2.1016878882102e-15,8.39799451997328e-14,6.01008992593444e-14,"CDC20/KIF11/KIF23/KIF4A/KIFC1/MZT1/NEK2/PLK1/PRC1/RACGAP1/TPX2",11
"BP","GO:0051304","chromosome separation","12/73","97/18800",2.50322990924853e-15,9.60238993187736e-14,6.87202484560018e-14,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/PTTG1/TACC3/TOP2A/TTK/UBE2C",12
"BP","GO:0000281","mitotic cytokinesis","11/73","71/18800",2.9328225203899e-15,1.0817603065592e-13,7.74170155179845e-14,"ANLN/CENPA/CEP55/CKAP2/ECT2/KIF20A/KIF20B/KIF23/KIF4A/PLK1/RACGAP1",11
"BP","GO:0033045","regulation of sister chromatid segregation","11/73","72/18800",3.45120380845393e-15,1.18203730439547e-13,8.45934166583443e-14,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/PTTG1/TACC3/TTK/UBE2C",11
"BP","GO:1905818","regulation of chromosome separation","11/73","72/18800",3.45120380845393e-15,1.18203730439547e-13,8.45934166583443e-14,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/PTTG1/TACC3/TTK/UBE2C",11
"BP","GO:0000910","cytokinesis","14/73","174/18800",4.58824611042417e-15,1.51728552410234e-13,1.08585715571563e-13,"ANLN/AURKA/CENPA/CEP55/CKAP2/ECT2/KIF14/KIF20A/KIF20B/KIF23/KIF4A/PLK1/PRC1/RACGAP1",14
"BP","GO:0045787","positive regulation of cell cycle","17/73","329/18800",6.53143389776054e-15,2.08788170265079e-13,1.49420873731224e-13,"AURKA/CCNB1/CDC25C/CDK1/CKS1B/DLGAP5/ECT2/FAM83D/GPSM2/KIF14/KIF20B/KIF23/NDC80/PSRC1/RACGAP1/SFPQ/UBE2C",17
"BP","GO:0008608","attachment of spindle microtubules to kinetochore","9/73","37/18800",1.37342611317173e-14,4.24876013719899e-13,3.04065815208138e-13,"CCNB1/CENPE/ECT2/KIF2C/KNSTRN/NDC80/NEK2/NUF2/RACGAP1",9
"BP","GO:0090068","positive regulation of cell cycle process","15/73","247/18800",2.89363566733712e-14,8.67186439055093e-13,6.20608702336777e-13,"AURKA/CCNB1/CDC25C/CDK1/DLGAP5/ECT2/FAM83D/GPSM2/KIF14/KIF20B/KIF23/NDC80/RACGAP1/SFPQ/UBE2C",15
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","10/73","62/18800",3.75878361086751e-14,1.09232529782483e-12,7.81731073137357e-13,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/TACC3/TTK/UBE2C",10
"BP","GO:1903046","meiotic cell cycle process","14/73","207/18800",5.16690756650618e-14,1.45737186949395e-12,1.04297948401301e-12,"ASPM/AURKA/BUB1/CCNB2/CDC20/CDC25C/KIF18A/NCAPD2/NDC80/NUF2/PLK1/PTTG1/TOP2A/TTK",14
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","10/73","65/18800",6.2010713785508e-14,1.69909355772292e-12,1.21596948535793e-12,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/TACC3/TTK/UBE2C",10
"BP","GO:0051321","meiotic cell cycle","15/73","266/18800",8.58576744420336e-14,2.28715304971973e-12,1.63681882269608e-12,"ASPM/AURKA/BUB1/CCNB2/CDC20/CDC25C/KIF18A/NCAPD2/NDC80/NEK2/NUF2/PLK1/PTTG1/TOP2A/TTK",15
"BP","GO:0061640","cytoskeleton-dependent cytokinesis","11/73","100/18800",1.48551069223252e-13,3.85028311851619e-12,2.7554849824626e-12,"ANLN/CENPA/CEP55/CKAP2/ECT2/KIF20A/KIF20B/KIF23/KIF4A/PLK1/RACGAP1",11
"BP","GO:0007080","mitotic metaphase plate congression","9/73","51/18800",3.21735593749516e-13,8.11959037909963e-12,5.81084784278904e-12,"CCNB1/CENPE/KIF14/KIF18A/KIF2C/KIFC1/NDC80/NUF2/PSRC1",9
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","15/73","321/18800",1.31381750999468e-12,3.23064356944846e-11,2.31203513229833e-11,"ANLN/AURKA/BUB1/CCNB1/CDC25C/CDK1/CENPE/CENPF/DLGAP5/GTSE1/KIF14/NDC80/PLK1/TTK/UBE2C",15
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","9/73","60/18800",1.52073365616912e-12,3.64595894066546e-11,2.60925879953227e-11,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/TTK/UBE2C",9
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","9/73","63/18800",2.41234206691003e-12,5.64252693211395e-11,4.0381181710535e-11,"BUB1/CCNB1/CENPE/CENPF/DLGAP5/NDC80/PLK1/TTK/UBE2C",9
"BP","GO:1901987","regulation of cell cycle phase transition","16/73","415/18800",3.98311514173542e-12,9.0947795736292e-11,6.50874955491602e-11,"ANLN/AURKA/BUB1/CCNB1/CDC25C/CDK1/CENPE/CENPF/DLGAP5/FAM83D/GTSE1/KIF14/NDC80/PLK1/TTK/UBE2C",16
"BP","GO:0140013","meiotic nuclear division","12/73","188/18800",7.5906973467125e-12,1.69290203616216e-10,1.21153847492204e-10,"ASPM/AURKA/BUB1/CCNB2/CDC20/KIF18A/NDC80/NUF2/PLK1/PTTG1/TOP2A/TTK",12
"BP","GO:0051656","establishment of organelle localization","15/73","404/18800",3.47372086722279e-11,7.57113252651513e-10,5.41833972590732e-10,"CCNB1/CENPA/CENPE/CENPF/DLGAP5/FAM83D/GPSM2/KIF14/KIF18A/KIF2C/KIFC1/NDC80/NUF2/PLK1/PSRC1",15
"BP","GO:2001251","negative regulation of chromosome organization","9/73","89/18800",5.98110642919966e-11,1.27464023680055e-09,9.12206173529399e-10,"BUB1/CCNB1/CENPF/NDC80/PIF1/PLK1/PTTG1/TOP2A/TTK",9
"BP","GO:0032465","regulation of cytokinesis","9/73","91/18800",7.32987253857502e-11,1.52811907923771e-09,1.09361027348991e-09,"AURKA/ECT2/KIF14/KIF20A/KIF20B/KIF23/PLK1/PRC1/RACGAP1",9
"BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","9/73","98/18800",1.44037264712713e-10,2.93897312467003e-09,2.10329891584969e-09,"CCNA2/CCNB1/CCNB2/CCNF/CDC25C/CDKN3/CKS1B/PLK1/PSRC1",9
"BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","9/73","101/18800",1.89388628040594e-10,3.78382696439437e-09,2.70792512022955e-09,"CCNA2/CCNB1/CCNB2/CCNF/CDC25C/CDKN3/CKS1B/PLK1/PSRC1",9
"BP","GO:0051383","kinetochore organization","6/73","23/18800",2.66238650437936e-10,5.21067072999961e-09,3.72905692987185e-09,"CENPA/CENPE/CENPF/DLGAP5/NDC80/NUF2",6
"BP","GO:0033046","negative regulation of sister chromatid segregation","7/73","43/18800",2.85686104669925e-10,5.26871104573957e-09,3.77059393208079e-09,"BUB1/CCNB1/CENPF/NDC80/PLK1/PTTG1/TTK",7
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","7/73","43/18800",2.85686104669925e-10,5.26871104573957e-09,3.77059393208079e-09,"BUB1/CCNB1/CENPF/NDC80/PLK1/PTTG1/TTK",7
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","7/73","43/18800",2.85686104669925e-10,5.26871104573957e-09,3.77059393208079e-09,"BUB1/CCNB1/CENPF/NDC80/PLK1/PTTG1/TTK",7
"BP","GO:0051985","negative regulation of chromosome segregation","7/73","45/18800",3.99848954689286e-10,7.10102125087085e-09,5.08190094458898e-09,"BUB1/CCNB1/CENPF/NDC80/PLK1/PTTG1/TTK",7
"BP","GO:1905819","negative regulation of chromosome separation","7/73","45/18800",3.99848954689286e-10,7.10102125087085e-09,5.08190094458898e-09,"BUB1/CCNB1/CENPF/NDC80/PLK1/PTTG1/TTK",7
"BP","GO:0044839","cell cycle G2/M phase transition","10/73","155/18800",4.31323475916383e-10,7.52071297097838e-09,5.3822565798561e-09,"AURKA/CCNA2/CCNB1/CCNB2/CDC25C/CDK1/CENPF/KIF14/NDC80/PLK1",10
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","7/73","46/18800",4.70167585447294e-10,8.05161990078492e-09,5.76220424269992e-09,"BUB1/CCNB1/CENPF/NDC80/PLK1/PTTG1/TTK",7
"BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","5/73","13/18800",9.64698739081315e-10,1.62306331715611e-08,1.16155785388923e-08,"CCNB1/ECT2/KNSTRN/NEK2/RACGAP1",5
"BP","GO:0051302","regulation of cell division","10/73","186/18800",2.55391517695987e-09,4.22276664604228e-08,3.02205570848972e-08,"ASPM/AURKA/ECT2/KIF14/KIF20A/KIF20B/KIF23/PLK1/PRC1/RACGAP1",10
"BP","GO:0007143","female meiotic nuclear division","6/73","33/18800",2.83310187333268e-09,4.60499101106108e-08,3.29559754043338e-08,"AURKA/CCNB2/NDC80/PLK1/TOP2A/TTK",6
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","6/73","38/18800",6.95450131740786e-09,1.07570431667647e-07,7.69836139040735e-08,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0071173","spindle assembly checkpoint signaling","6/73","38/18800",6.95450131740786e-09,1.07570431667647e-07,7.69836139040735e-08,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0071174","mitotic spindle checkpoint signaling","6/73","38/18800",6.95450131740786e-09,1.07570431667647e-07,7.69836139040735e-08,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0031577","spindle checkpoint signaling","6/73","39/18800",8.19385606748056e-09,1.22779812011154e-07,8.78683249341665e-08,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0032506","cytokinetic process","6/73","39/18800",8.19385606748056e-09,1.22779812011154e-07,8.78683249341665e-08,"ANLN/CEP55/ECT2/KIF20A/KIF20B/RACGAP1",6
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","6/73","40/18800",9.6103919510822e-09,1.41790244324428e-07,1.01473288293208e-07,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0010639","negative regulation of organelle organization","12/73","356/18800",1.15167764911379e-08,1.67342252348503e-07,1.1975978105617e-07,"BUB1/CCNB1/CCNF/CENPF/CKAP2/NDC80/PIF1/PLK1/PTTG1/TOP2A/TPX2/TTK",12
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","6/73","42/18800",1.30541070023931e-08,1.86849083810373e-07,1.33719996316737e-07,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0010948","negative regulation of cell cycle process","11/73","301/18800",2.17625767017192e-08,3.06916339072775e-07,2.19647058970912e-07,"BUB1/CCNB1/CCNF/CDK1/CENPF/GTSE1/NDC80/NEK2/PLK1/PTTG1/TTK",11
"BP","GO:0045839","negative regulation of mitotic nuclear division","6/73","48/18800",2.99823508573335e-08,4.16711224234533e-07,2.98222620274316e-07,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0007018","microtubule-based movement","12/73","395/18800",3.62925163750458e-08,4.97207474338127e-07,3.55830386113231e-07,"CENPE/DLGAP5/KIF11/KIF14/KIF18A/KIF20A/KIF20B/KIF23/KIF2C/KIF4A/KIFC1/SFPQ",12
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","8/73","130/18800",3.87943830854735e-08,5.23997371534776e-07,3.75002783865511e-07,"BUB1/CCNB1/CDK1/CENPF/GTSE1/NDC80/PLK1/TTK",8
"BP","GO:0007098","centrosome cycle","8/73","131/18800",4.11904392812687e-08,5.4458623409692e-07,3.89737363076881e-07,"AURKA/CCNF/CDK1/CKAP5/KIF11/NDC80/NEK2/PLK1",8
"BP","GO:0032886","regulation of microtubule-based process","10/73","249/18800",4.14544265788063e-08,5.4458623409692e-07,3.89737363076881e-07,"AURKA/CCNF/CKAP2/CKAP5/GPSM2/KIF18A/PLK1/PSRC1/TACC3/TPX2",10
"BP","GO:0051231","spindle elongation","4/73","10/18800",4.3159449943286e-08,5.59323141832585e-07,4.0028394541995e-07,"KIF23/KIF4A/PRC1/RACGAP1",4
"BP","GO:0000086","G2/M transition of mitotic cell cycle","8/73","140/18800",6.91512240918824e-08,8.74822570055663e-07,6.26073558724869e-07,"AURKA/CCNA2/CCNB1/CDC25C/CDK1/CENPF/KIF14/PLK1",8
"BP","GO:0051784","negative regulation of nuclear division","6/73","55/18800",6.93290045091036e-08,8.74822570055663e-07,6.26073558724869e-07,"BUB1/CCNB1/CENPF/NDC80/PLK1/TTK",6
"BP","GO:0031023","microtubule organizing center organization","8/73","145/18800",9.08093650492498e-08,1.13098936470429e-06,8.09401312537401e-07,"AURKA/CCNF/CDK1/CKAP5/KIF11/NDC80/NEK2/PLK1",8
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","7/73","97/18800",9.64537649593573e-08,1.185886674308e-06,8.48688998022955e-07,"AURKA/CCNB1/CDC25C/CDK1/CENPF/KIF14/PLK1",7
"BP","GO:0044771","meiotic cell cycle phase transition","4/73","12/18800",1.0113663347731e-07,1.21237539380926e-06,8.67645855621135e-07,"CCNB2/CDC25C/NDC80/TTK",4
"BP","GO:0051255","spindle midzone assembly","4/73","12/18800",1.0113663347731e-07,1.21237539380926e-06,8.67645855621135e-07,"KIF23/KIF4A/PRC1/RACGAP1",4
"BP","GO:0070507","regulation of microtubule cytoskeleton organization","8/73","152/18800",1.30786048621617e-07,1.54844222997692e-06,1.10815469397394e-06,"CKAP2/CKAP5/GPSM2/KIF18A/PLK1/PSRC1/TACC3/TPX2",8
"BP","GO:1902749","regulation of cell cycle G2/M phase transition","7/73","108/18800",2.02389408799794e-07,2.36696881754881e-06,1.69393959611637e-06,"AURKA/CCNB1/CDC25C/CDK1/CENPF/KIF14/PLK1",7
"BP","GO:0000212","meiotic spindle organization","4/73","15/18800",2.76443725510378e-07,3.12302244858886e-06,2.23501524228081e-06,"ASPM/AURKA/CCNB2/NDC80",4
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","4/73","15/18800",2.76443725510378e-07,3.12302244858886e-06,2.23501524228081e-06,"CENPE/KIF2C/NDC80/NUF2",4
"BP","GO:0045786","negative regulation of cell cycle","11/73","387/18800",2.76805952168981e-07,3.12302244858886e-06,2.23501524228081e-06,"BUB1/CCNB1/CCNF/CDK1/CENPF/GTSE1/NDC80/NEK2/PLK1/PTTG1/TTK",11
"BP","GO:0000075","cell cycle checkpoint signaling","8/73","170/18800",3.09064463690498e-07,3.44642814743242e-06,2.46646303948843e-06,"BUB1/CCNB1/CDK1/CENPF/GTSE1/NDC80/PLK1/TTK",8
"BP","GO:0060236","regulation of mitotic spindle organization","5/73","39/18800",3.99011940071154e-07,4.3983040290602e-06,3.14768039838346e-06,"GPSM2/PLK1/PSRC1/TACC3/TPX2",5
"BP","GO:0031109","microtubule polymerization or depolymerization","7/73","123/18800",4.92287768215327e-07,5.36481783771022e-06,3.83937350330614e-06,"CKAP2/CKAP5/KIF18A/KIF2C/MZT1/PSRC1/TPX2",7
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","8/73","183/18800",5.4186404552912e-07,5.83873729957782e-06,4.17853764263733e-06,"BUB1/CCNB1/CDK1/CENPF/GTSE1/NDC80/PLK1/TTK",8
"BP","GO:0032467","positive regulation of cytokinesis","5/73","42/18800",5.84222721945537e-07,6.22521767050855e-06,4.45512531822795e-06,"ECT2/KIF14/KIF20B/KIF23/RACGAP1",5
"BP","GO:0051382","kinetochore assembly","4/73","18/18800",6.14281191864018e-07,6.47357871425927e-06,4.63286682585702e-06,"CENPA/CENPE/CENPF/DLGAP5",4
"BP","GO:0090224","regulation of spindle organization","5/73","43/18800",6.59104045656455e-07,6.87044325852762e-06,4.91688601565227e-06,"GPSM2/PLK1/PSRC1/TACC3/TPX2",5
"BP","GO:0007019","microtubule depolymerization","5/73","46/18800",9.30124128252117e-07,9.59127998918043e-06,6.86407392892337e-06,"CKAP2/CKAP5/KIF18A/KIF2C/TPX2",5
"BP","GO:0061982","meiosis I cell cycle process","7/73","136/18800",9.71901551787326e-07,9.91546370387283e-06,7.0960785192087e-06,"AURKA/CCNB2/CDC25C/NDC80/PLK1/PTTG1/TOP2A",7
"BP","GO:0045132","meiotic chromosome segregation","6/73","96/18800",1.9559265328444e-06,1.97445636315555e-05,1.41303501320171e-05,"BUB1/NUF2/PLK1/PTTG1/TOP2A/TTK",6
"BP","GO:0051653","spindle localization","5/73","55/18800",2.29734480696484e-06,2.29495173945759e-05,1.64240001550557e-05,"ASPM/CENPA/GPSM2/NDC80/PLK1",5
"BP","GO:0071459","protein localization to chromosome, centromeric region","4/73","25/18800",2.48775270808959e-06,2.45954107944115e-05,1.76018965347196e-05,"CDK1/CENPA/NDC80/TTK",4
"BP","GO:0007292","female gamete generation","7/73","158/18800",2.65267773083415e-06,2.59583463660199e-05,1.85772919495582e-05,"ASPM/AURKA/CCNB2/NDC80/PLK1/TOP2A/TTK",7
"BP","GO:0045930","negative regulation of mitotic cell cycle","8/73","234/18800",3.42418596878897e-06,3.3169639839077e-05,2.37381100653951e-05,"BUB1/CCNB1/CDK1/CENPF/GTSE1/NDC80/PLK1/TTK",8
"BP","GO:0000132","establishment of mitotic spindle orientation","4/73","30/18800",5.31094297446229e-06,5.09319431250934e-05,3.64498402036781e-05,"CENPA/GPSM2/NDC80/PLK1",4
"BP","GO:0034508","centromere complex assembly","4/73","31/18800",6.07987860725656e-06,5.77287483599905e-05,4.13140265964698e-05,"CENPA/CENPE/CENPF/DLGAP5",4
"BP","GO:1901988","negative regulation of cell cycle phase transition","8/73","255/18800",6.44756466121724e-06,6.06197500990915e-05,4.33829944180974e-05,"BUB1/CCNB1/CDK1/CENPF/GTSE1/NDC80/PLK1/TTK",8
"BP","GO:0051642","centrosome localization","4/73","32/18800",6.92807050866474e-06,6.45050448331018e-05,4.61635357347921e-05,"ASPM/AURKA/DLGAP5/GPSM2",4
"BP","GO:0061842","microtubule organizing center localization","4/73","33/18800",7.86056545909725e-06,7.24834834160987e-05,5.18733671997106e-05,"ASPM/AURKA/DLGAP5/GPSM2",4
"BP","GO:1901989","positive regulation of cell cycle phase transition","6/73","123/18800",8.2559290168333e-06,7.54041516870774e-05,5.39635661050156e-05,"CCNB1/CDC25C/CDK1/DLGAP5/FAM83D/UBE2C",6
"BP","GO:1904668","positive regulation of ubiquitin protein ligase activity","3/73","11/18800",9.06318572805755e-06,8.19961803132754e-05,5.86812025292306e-05,"CDC20/PLK1/UBE2C",3
"BP","GO:0040001","establishment of mitotic spindle localization","4/73","35/18800",9.99929103605506e-06,8.96198140521196e-05,6.41371151550211e-05,"CENPA/GPSM2/NDC80/PLK1",4
"BP","GO:0051294","establishment of spindle orientation","4/73","36/18800",1.12162476945644e-05,9.95961253619189e-05,7.12767397354384e-05,"CENPA/GPSM2/NDC80/PLK1",4
